candidat_id,filiere_code,parcours_id,score_compatibilite,est_admissible,est_recommandee
STD_2026_0565,AEE,P1,49.34,Non,Non
STD_2026_0565,IAA,P1,50.8,Non,Non
STD_2026_0565,PIP,P1,52.22,Non,Non
STD_2026_0565,EMII,P2,45.29,Non,Non
STD_2026_0565,GCA,P2,43.27,Non,Non
STD_2026_0565,ICMP,P2,46.44,Non,Oui
STD_2026_0565,ESIIA,P3,49.77,Non,Non
STD_2026_0565,IGGLIA,P3,74.64,Sous condition,Non
STD_2026_0565,IMTICIA,P3,73.31,Sous condition,Non
STD_2026_0565,ISAIA,P3,75.57,Oui,Non
STD_2026_0565,TEE,P4,81.27,Oui,Non
STD_2026_0565,TEH,P4,81.67,Oui,Non
STD_2026_0565,CAA,P5,81.47,Oui,Non
STD_2026_0565,DTJA,P5,77.89,Oui,Non
STD_2026_0565,EMP,P5,78.09,Oui,Non
STD_2026_0565,FIC,P5,81.3,Oui,Non
STD_2026_0566,AEE,P1,47.6,Non,Non
STD_2026_0566,IAA,P1,72.08,Sous condition,Non
STD_2026_0566,PIP,P1,49.64,Non,Non
STD_2026_0566,EMII,P2,78.42,Oui,Non
STD_2026_0566,GCA,P2,79.84,Oui,Non
STD_2026_0566,ICMP,P2,90.4,Oui,Non
STD_2026_0566,ESIIA,P3,76.11,Oui,Oui
STD_2026_0566,IGGLIA,P3,73.55,Sous condition,Non
STD_2026_0566,IMTICIA,P3,76.04,Oui,Non
STD_2026_0566,ISAIA,P3,48.3,Non,Non
STD_2026_0566,TEE,P4,43.33,Non,Non
STD_2026_0566,TEH,P4,40.23,Non,Non
STD_2026_0566,CAA,P5,50.39,Non,Non
STD_2026_0566,DTJA,P5,48.05,Non,Non
STD_2026_0566,EMP,P5,49.6,Non,Non
STD_2026_0566,FIC,P5,53.47,Non,Non
STD_2026_0567,AEE,P1,70.39,Sous condition,Non
STD_2026_0567,IAA,P1,48.84,Non,Non
STD_2026_0567,PIP,P1,49.73,Non,Non
STD_2026_0567,EMII,P2,37.49,Non,Non
STD_2026_0567,GCA,P2,36.2,Non,Non
STD_2026_0567,ICMP,P2,40.69,Non,Non
STD_2026_0567,ESIIA,P3,41.16,Non,Non
STD_2026_0567,IGGLIA,P3,69.22,Sous condition,Oui
STD_2026_0567,IMTICIA,P3,73.42,Sous condition,Non
STD_2026_0567,ISAIA,P3,44.68,Non,Non
STD_2026_0567,TEE,P4,78.37,Oui,Non
STD_2026_0567,TEH,P4,72.39,Sous condition,Non
STD_2026_0567,CAA,P5,74.81,Sous condition,Non
STD_2026_0567,DTJA,P5,74.09,Sous condition,Non
STD_2026_0567,EMP,P5,73.49,Sous condition,Non
STD_2026_0567,FIC,P5,53.69,Non,Non
STD_2026_0568,AEE,P1,68.42,Sous condition,Non
STD_2026_0568,IAA,P1,45.34,Non,Non
STD_2026_0568,PIP,P1,41.33,Non,Non
STD_2026_0568,EMII,P2,44.69,Non,Non
STD_2026_0568,GCA,P2,50.79,Non,Non
STD_2026_0568,ICMP,P2,36.48,Non,Non
STD_2026_0568,ESIIA,P3,43.63,Non,Non
STD_2026_0568,IGGLIA,P3,70.6,Sous condition,Non
STD_2026_0568,IMTICIA,P3,71.07,Sous condition,Oui
STD_2026_0568,ISAIA,P3,44.59,Non,Non
STD_2026_0568,TEE,P4,82.19,Oui,Non
STD_2026_0568,TEH,P4,77.22,Oui,Non
STD_2026_0568,CAA,P5,79.02,Oui,Non
STD_2026_0568,DTJA,P5,76.19,Oui,Non
STD_2026_0568,EMP,P5,70.54,Sous condition,Non
STD_2026_0568,FIC,P5,49.27,Non,Non
STD_2026_0569,AEE,P1,64.13,Sous condition,Non
STD_2026_0569,IAA,P1,40.88,Non,Non
STD_2026_0569,PIP,P1,39.06,Non,Non
STD_2026_0569,EMII,P2,33.83,Non,Non
STD_2026_0569,GCA,P2,38.11,Non,Non
STD_2026_0569,ICMP,P2,41.14,Non,Non
STD_2026_0569,ESIIA,P3,26.92,Non,Non
STD_2026_0569,IGGLIA,P3,60.71,Sous condition,Non
STD_2026_0569,IMTICIA,P3,65.57,Sous condition,Non
STD_2026_0569,ISAIA,P3,37.01,Non,Oui
STD_2026_0569,TEE,P4,67.72,Sous condition,Non
STD_2026_0569,TEH,P4,70.35,Sous condition,Non
STD_2026_0569,CAA,P5,61.42,Sous condition,Non
STD_2026_0569,DTJA,P5,73.73,Sous condition,Non
STD_2026_0569,EMP,P5,59.94,Sous condition,Non
STD_2026_0569,FIC,P5,39.9,Non,Non
STD_2026_0570,AEE,P1,45.64,Non,Non
STD_2026_0570,IAA,P1,43.82,Non,Non
STD_2026_0570,PIP,P1,43.63,Non,Non
STD_2026_0570,EMII,P2,38.44,Non,Non
STD_2026_0570,GCA,P2,36.82,Non,Non
STD_2026_0570,ICMP,P2,32.47,Non,Non
STD_2026_0570,ESIIA,P3,38.37,Non,Non
STD_2026_0570,IGGLIA,P3,40.23,Non,Non
STD_2026_0570,IMTICIA,P3,69.45,Sous condition,Non
STD_2026_0570,ISAIA,P3,38.79,Non,Non
STD_2026_0570,TEE,P4,75.71,Oui,Oui
STD_2026_0570,TEH,P4,72.26,Sous condition,Non
STD_2026_0570,CAA,P5,67.28,Sous condition,Non
STD_2026_0570,DTJA,P5,73.28,Sous condition,Non
STD_2026_0570,EMP,P5,46.9,Non,Non
STD_2026_0570,FIC,P5,35.38,Non,Non
STD_2026_0571,AEE,P1,80.05,Oui,Non
STD_2026_0571,IAA,P1,78.47,Oui,Non
STD_2026_0571,PIP,P1,78.95,Oui,Non
STD_2026_0571,EMII,P2,78.88,Oui,Non
STD_2026_0571,GCA,P2,73.98,Sous condition,Non
STD_2026_0571,ICMP,P2,83.59,Oui,Non
STD_2026_0571,ESIIA,P3,70.89,Sous condition,Non
STD_2026_0571,IGGLIA,P3,80.66,Oui,Non
STD_2026_0571,IMTICIA,P3,77.54,Oui,Non
STD_2026_0571,ISAIA,P3,81.3,Oui,Non
STD_2026_0571,TEE,P4,52.61,Non,Non
STD_2026_0571,TEH,P4,50.5,Non,Oui
STD_2026_0571,CAA,P5,78.68,Oui,Non
STD_2026_0571,DTJA,P5,51.69,Non,Non
STD_2026_0571,EMP,P5,85.37,Oui,Non
STD_2026_0571,FIC,P5,84.54,Oui,Non
STD_2026_0572,AEE,P1,81.59,Oui,Non
STD_2026_0572,IAA,P1,83.95,Oui,Non
STD_2026_0572,PIP,P1,76.81,Oui,Non
STD_2026_0572,EMII,P2,81.21,Oui,Non
STD_2026_0572,GCA,P2,81.63,Oui,Non
STD_2026_0572,ICMP,P2,82.81,Oui,Non
STD_2026_0572,ESIIA,P3,54.82,Non,Non
STD_2026_0572,IGGLIA,P3,77.06,Oui,Non
STD_2026_0572,IMTICIA,P3,83.01,Oui,Non
STD_2026_0572,ISAIA,P3,76.27,Oui,Non
STD_2026_0572,TEE,P4,76.74,Oui,Non
STD_2026_0572,TEH,P4,73.28,Sous condition,Non
STD_2026_0572,CAA,P5,74.94,Sous condition,Oui
STD_2026_0572,DTJA,P5,75.07,Oui,Non
STD_2026_0572,EMP,P5,80.94,Oui,Non
STD_2026_0572,FIC,P5,80.73,Oui,Non
STD_2026_0573,AEE,P1,85.48,Oui,Non
STD_2026_0573,IAA,P1,85.91,Oui,Non
STD_2026_0573,PIP,P1,88.78,Oui,Non
STD_2026_0573,EMII,P2,88.77,Oui,Non
STD_2026_0573,GCA,P2,89.98,Oui,Non
STD_2026_0573,ICMP,P2,95.17,Oui,Non
STD_2026_0573,ESIIA,P3,88.36,Oui,Non
STD_2026_0573,IGGLIA,P3,79.14,Oui,Non
STD_2026_0573,IMTICIA,P3,80.72,Oui,Non
STD_2026_0573,ISAIA,P3,81.67,Oui,Non
STD_2026_0573,TEE,P4,82.47,Oui,Non
STD_2026_0573,TEH,P4,60.59,Non,Non
STD_2026_0573,CAA,P5,82.53,Oui,Non
STD_2026_0573,DTJA,P5,54.7,Non,Oui
STD_2026_0573,EMP,P5,84.0,Oui,Non
STD_2026_0573,FIC,P5,84.85,Oui,Non
STD_2026_0574,AEE,P1,59.52,Non,Non
STD_2026_0574,IAA,P1,59.3,Non,Non
STD_2026_0574,PIP,P1,55.59,Non,Non
STD_2026_0574,EMII,P2,56.23,Non,Non
STD_2026_0574,GCA,P2,44.44,Non,Non
STD_2026_0574,ICMP,P2,59.62,Non,Non
STD_2026_0574,ESIIA,P3,60.64,Non,Non
STD_2026_0574,IGGLIA,P3,75.1,Oui,Non
STD_2026_0574,IMTICIA,P3,78.9,Oui,Non
STD_2026_0574,ISAIA,P3,81.05,Oui,Non
STD_2026_0574,TEE,P4,71.94,Sous condition,Non
STD_2026_0574,TEH,P4,76.46,Oui,Non
STD_2026_0574,CAA,P5,84.93,Oui,Non
STD_2026_0574,DTJA,P5,75.18,Oui,Non
STD_2026_0574,EMP,P5,80.65,Oui,Oui
STD_2026_0574,FIC,P5,87.62,Oui,Non
STD_2026_0575,AEE,P1,52.62,Non,Non
STD_2026_0575,IAA,P1,75.3,Oui,Non
STD_2026_0575,PIP,P1,58.84,Non,Non
STD_2026_0575,EMII,P2,88.89,Oui,Non
STD_2026_0575,GCA,P2,80.67,Oui,Non
STD_2026_0575,ICMP,P2,90.74,Oui,Non
STD_2026_0575,ESIIA,P3,84.79,Oui,Non
STD_2026_0575,IGGLIA,P3,73.6,Sous condition,Non
STD_2026_0575,IMTICIA,P3,77.94,Oui,Non
STD_2026_0575,ISAIA,P3,49.27,Non,Non
STD_2026_0575,TEE,P4,45.37,Non,Non
STD_2026_0575,TEH,P4,46.41,Non,Non
STD_2026_0575,CAA,P5,56.34,Non,Non
STD_2026_0575,DTJA,P5,52.62,Non,Non
STD_2026_0575,EMP,P5,58.58,Non,Non
STD_2026_0575,FIC,P5,57.16,Non,Oui
STD_2026_0576,AEE,P1,74.35,Sous condition,Oui
STD_2026_0576,IAA,P1,57.46,Non,Non
STD_2026_0576,PIP,P1,49.54,Non,Non
STD_2026_0576,EMII,P2,57.58,Non,Non
STD_2026_0576,GCA,P2,51.34,Non,Non
STD_2026_0576,ICMP,P2,34.22,Non,Non
STD_2026_0576,ESIIA,P3,48.96,Non,Non
STD_2026_0576,IGGLIA,P3,79.85,Oui,Non
STD_2026_0576,IMTICIA,P3,73.14,Sous condition,Non
STD_2026_0576,ISAIA,P3,54.85,Non,Non
STD_2026_0576,TEE,P4,77.56,Oui,Non
STD_2026_0576,TEH,P4,86.95,Oui,Non
STD_2026_0576,CAA,P5,81.36,Oui,Non
STD_2026_0576,DTJA,P5,85.52,Oui,Non
STD_2026_0576,EMP,P5,81.06,Oui,Non
STD_2026_0576,FIC,P5,52.06,Non,Non
STD_2026_0577,AEE,P1,67.74,Sous condition,Non
STD_2026_0577,IAA,P1,45.89,Non,Oui
STD_2026_0577,PIP,P1,48.46,Non,Non
STD_2026_0577,EMII,P2,40.6,Non,Non
STD_2026_0577,GCA,P2,42.85,Non,Non
STD_2026_0577,ICMP,P2,40.49,Non,Non
STD_2026_0577,ESIIA,P3,50.56,Non,Non
STD_2026_0577,IGGLIA,P3,75.91,Oui,Non
STD_2026_0577,IMTICIA,P3,74.3,Sous condition,Non
STD_2026_0577,ISAIA,P3,51.51,Non,Non
STD_2026_0577,TEE,P4,74.93,Sous condition,Non
STD_2026_0577,TEH,P4,73.61,Sous condition,Non
STD_2026_0577,CAA,P5,75.35,Oui,Non
STD_2026_0577,DTJA,P5,76.74,Oui,Non
STD_2026_0577,EMP,P5,81.16,Oui,Non
STD_2026_0577,FIC,P5,52.07,Non,Non
STD_2026_0578,AEE,P1,75.39,Oui,Non
STD_2026_0578,IAA,P1,53.94,Non,Non
STD_2026_0578,PIP,P1,50.69,Non,Oui
STD_2026_0578,EMII,P2,50.93,Non,Non
STD_2026_0578,GCA,P2,49.89,Non,Non
STD_2026_0578,ICMP,P2,44.06,Non,Non
STD_2026_0578,ESIIA,P3,49.85,Non,Non
STD_2026_0578,IGGLIA,P3,78.61,Oui,Non
STD_2026_0578,IMTICIA,P3,79.49,Oui,Non
STD_2026_0578,ISAIA,P3,51.32,Non,Non
STD_2026_0578,TEE,P4,81.24,Oui,Non
STD_2026_0578,TEH,P4,88.77,Oui,Non
STD_2026_0578,CAA,P5,77.42,Oui,Non
STD_2026_0578,DTJA,P5,85.06,Oui,Non
STD_2026_0578,EMP,P5,82.29,Oui,Non
STD_2026_0578,FIC,P5,56.62,Non,Non
STD_2026_0579,AEE,P1,53.69,Non,Non
STD_2026_0579,IAA,P1,56.16,Non,Non
STD_2026_0579,PIP,P1,52.51,Non,Non
STD_2026_0579,EMII,P2,49.72,Non,Oui
STD_2026_0579,GCA,P2,48.21,Non,Non
STD_2026_0579,ICMP,P2,41.33,Non,Non
STD_2026_0579,ESIIA,P3,50.76,Non,Non
STD_2026_0579,IGGLIA,P3,54.29,Non,Non
STD_2026_0579,IMTICIA,P3,73.27,Sous condition,Non
STD_2026_0579,ISAIA,P3,55.06,Non,Non
STD_2026_0579,TEE,P4,74.69,Sous condition,Non
STD_2026_0579,TEH,P4,79.86,Oui,Non
STD_2026_0579,CAA,P5,82.06,Oui,Non
STD_2026_0579,DTJA,P5,79.66,Oui,Non
STD_2026_0579,EMP,P5,55.18,Non,Non
STD_2026_0579,FIC,P5,56.7,Non,Non
STD_2026_0580,AEE,P1,87.15,Oui,Non
STD_2026_0580,IAA,P1,86.73,Oui,Non
STD_2026_0580,PIP,P1,78.74,Oui,Non
STD_2026_0580,EMII,P2,83.36,Oui,Non
STD_2026_0580,GCA,P2,79.44,Oui,Oui
STD_2026_0580,ICMP,P2,80.74,Oui,Non
STD_2026_0580,ESIIA,P3,78.36,Oui,Non
STD_2026_0580,IGGLIA,P3,79.63,Oui,Non
STD_2026_0580,IMTICIA,P3,79.98,Oui,Non
STD_2026_0580,ISAIA,P3,86.6,Oui,Non
STD_2026_0580,TEE,P4,51.8,Non,Non
STD_2026_0580,TEH,P4,57.0,Non,Non
STD_2026_0580,CAA,P5,77.39,Oui,Non
STD_2026_0580,DTJA,P5,45.6,Non,Non
STD_2026_0580,EMP,P5,82.12,Oui,Non
STD_2026_0580,FIC,P5,85.88,Oui,Non
STD_2026_0581,AEE,P1,83.13,Oui,Non
STD_2026_0581,IAA,P1,77.63,Oui,Non
STD_2026_0581,PIP,P1,80.58,Oui,Non
STD_2026_0581,EMII,P2,80.38,Oui,Non
STD_2026_0581,GCA,P2,84.41,Oui,Non
STD_2026_0581,ICMP,P2,86.16,Oui,Oui
STD_2026_0581,ESIIA,P3,56.49,Non,Non
STD_2026_0581,IGGLIA,P3,77.94,Oui,Non
STD_2026_0581,IMTICIA,P3,70.64,Sous condition,Non
STD_2026_0581,ISAIA,P3,72.84,Sous condition,Non
STD_2026_0581,TEE,P4,81.45,Oui,Non
STD_2026_0581,TEH,P4,77.21,Oui,Non
STD_2026_0581,CAA,P5,72.95,Sous condition,Non
STD_2026_0581,DTJA,P5,74.25,Sous condition,Non
STD_2026_0581,EMP,P5,73.99,Sous condition,Non
STD_2026_0581,FIC,P5,71.24,Sous condition,Non
STD_2026_0582,AEE,P1,72.93,Sous condition,Non
STD_2026_0582,IAA,P1,75.58,Oui,Non
STD_2026_0582,PIP,P1,74.53,Sous condition,Non
STD_2026_0582,EMII,P2,78.76,Oui,Non
STD_2026_0582,GCA,P2,77.07,Oui,Non
STD_2026_0582,ICMP,P2,85.87,Oui,Non
STD_2026_0582,ESIIA,P3,80.2,Oui,Oui
STD_2026_0582,IGGLIA,P3,74.12,Sous condition,Non
STD_2026_0582,IMTICIA,P3,71.88,Sous condition,Non
STD_2026_0582,ISAIA,P3,68.96,Sous condition,Non
STD_2026_0582,TEE,P4,68.53,Sous condition,Non
STD_2026_0582,TEH,P4,46.06,Non,Non
STD_2026_0582,CAA,P5,71.99,Sous condition,Non
STD_2026_0582,DTJA,P5,35.04,Non,Non
STD_2026_0582,EMP,P5,70.6,Sous condition,Non
STD_2026_0582,FIC,P5,72.21,Sous condition,Non
STD_2026_0583,AEE,P1,54.21,Non,Non
STD_2026_0583,IAA,P1,52.4,Non,Non
STD_2026_0583,PIP,P1,50.74,Non,Non
STD_2026_0583,EMII,P2,58.78,Non,Non
STD_2026_0583,GCA,P2,58.86,Non,Non
STD_2026_0583,ICMP,P2,61.16,Non,Non
STD_2026_0583,ESIIA,P3,59.25,Non,Non
STD_2026_0583,IGGLIA,P3,78.47,Oui,Oui
STD_2026_0583,IMTICIA,P3,78.87,Oui,Non
STD_2026_0583,ISAIA,P3,76.43,Oui,Non
STD_2026_0583,TEE,P4,76.05,Oui,Non
STD_2026_0583,TEH,P4,78.0,Oui,Non
STD_2026_0583,CAA,P5,75.29,Oui,Non
STD_2026_0583,DTJA,P5,74.78,Sous condition,Non
STD_2026_0583,EMP,P5,74.55,Sous condition,Non
STD_2026_0583,FIC,P5,74.69,Sous condition,Non
STD_2026_0584,AEE,P1,59.8,Non,Non
STD_2026_0584,IAA,P1,83.57,Oui,Non
STD_2026_0584,PIP,P1,56.27,Non,Non
STD_2026_0584,EMII,P2,87.97,Oui,Non
STD_2026_0584,GCA,P2,84.31,Oui,Non
STD_2026_0584,ICMP,P2,99.01,Oui,Non
STD_2026_0584,ESIIA,P3,87.08,Oui,Non
STD_2026_0584,IGGLIA,P3,83.34,Oui,Non
STD_2026_0584,IMTICIA,P3,86.25,Oui,Oui
STD_2026_0584,ISAIA,P3,62.94,Non,Non
STD_2026_0584,TEE,P4,56.31,Non,Non
STD_2026_0584,TEH,P4,47.03,Non,Non
STD_2026_0584,CAA,P5,56.87,Non,Non
STD_2026_0584,DTJA,P5,48.56,Non,Non
STD_2026_0584,EMP,P5,56.24,Non,Non
STD_2026_0584,FIC,P5,64.6,Non,Non
STD_2026_0585,AEE,P1,76.13,Oui,Non
STD_2026_0585,IAA,P1,46.21,Non,Non
STD_2026_0585,PIP,P1,48.28,Non,Non
STD_2026_0585,EMII,P2,47.8,Non,Non
STD_2026_0585,GCA,P2,53.67,Non,Non
STD_2026_0585,ICMP,P2,41.14,Non,Non
STD_2026_0585,ESIIA,P3,48.05,Non,Non
STD_2026_0585,IGGLIA,P3,84.66,Oui,Non
STD_2026_0585,IMTICIA,P3,74.65,Sous condition,Non
STD_2026_0585,ISAIA,P3,56.95,Non,Oui
STD_2026_0585,TEE,P4,82.94,Oui,Non
STD_2026_0585,TEH,P4,85.2,Oui,Non
STD_2026_0585,CAA,P5,77.44,Oui,Non
STD_2026_0585,DTJA,P5,80.01,Oui,Non
STD_2026_0585,EMP,P5,77.07,Oui,Non
STD_2026_0585,FIC,P5,56.32,Non,Non
STD_2026_0586,AEE,P1,77.34,Oui,Non
STD_2026_0586,IAA,P1,50.86,Non,Non
STD_2026_0586,PIP,P1,57.16,Non,Non
STD_2026_0586,EMII,P2,57.12,Non,Non
STD_2026_0586,GCA,P2,52.29,Non,Non
STD_2026_0586,ICMP,P2,44.93,Non,Non
STD_2026_0586,ESIIA,P3,55.61,Non,Non
STD_2026_0586,IGGLIA,P3,78.7,Oui,Non
STD_2026_0586,IMTICIA,P3,80.77,Oui,Non
STD_2026_0586,ISAIA,P3,60.06,Non,Non
STD_2026_0586,TEE,P4,75.66,Oui,Oui
STD_2026_0586,TEH,P4,79.26,Oui,Non
STD_2026_0586,CAA,P5,80.21,Oui,Non
STD_2026_0586,DTJA,P5,75.16,Oui,Non
STD_2026_0586,EMP,P5,79.3,Oui,Non
STD_2026_0586,FIC,P5,53.08,Non,Non
STD_2026_0587,AEE,P1,65.57,Sous condition,Non
STD_2026_0587,IAA,P1,55.73,Non,Non
STD_2026_0587,PIP,P1,40.9,Non,Non
STD_2026_0587,EMII,P2,49.15,Non,Non
STD_2026_0587,GCA,P2,46.71,Non,Non
STD_2026_0587,ICMP,P2,43.29,Non,Non
STD_2026_0587,ESIIA,P3,45.42,Non,Non
STD_2026_0587,IGGLIA,P3,76.59,Oui,Non
STD_2026_0587,IMTICIA,P3,75.78,Oui,Non
STD_2026_0587,ISAIA,P3,51.11,Non,Non
STD_2026_0587,TEE,P4,77.35,Oui,Non
STD_2026_0587,TEH,P4,80.68,Oui,Oui
STD_2026_0587,CAA,P5,80.13,Oui,Non
STD_2026_0587,DTJA,P5,78.2,Oui,Non
STD_2026_0587,EMP,P5,76.8,Oui,Non
STD_2026_0587,FIC,P5,47.87,Non,Non
STD_2026_0588,AEE,P1,49.09,Non,Non
STD_2026_0588,IAA,P1,51.65,Non,Non
STD_2026_0588,PIP,P1,51.6,Non,Non
STD_2026_0588,EMII,P2,50.06,Non,Non
STD_2026_0588,GCA,P2,43.75,Non,Non
STD_2026_0588,ICMP,P2,34.1,Non,Non
STD_2026_0588,ESIIA,P3,45.91,Non,Non
STD_2026_0588,IGGLIA,P3,50.09,Non,Non
STD_2026_0588,IMTICIA,P3,74.99,Sous condition,Non
STD_2026_0588,ISAIA,P3,50.91,Non,Non
STD_2026_0588,TEE,P4,82.21,Oui,Non
STD_2026_0588,TEH,P4,84.33,Oui,Non
STD_2026_0588,CAA,P5,74.12,Sous condition,Oui
STD_2026_0588,DTJA,P5,75.43,Oui,Non
STD_2026_0588,EMP,P5,51.2,Non,Non
STD_2026_0588,FIC,P5,42.31,Non,Non
STD_2026_0589,AEE,P1,79.38,Oui,Non
STD_2026_0589,IAA,P1,84.94,Oui,Non
STD_2026_0589,PIP,P1,83.31,Oui,Non
STD_2026_0589,EMII,P2,77.49,Oui,Non
STD_2026_0589,GCA,P2,80.6,Oui,Non
STD_2026_0589,ICMP,P2,89.37,Oui,Non
STD_2026_0589,ESIIA,P3,83.68,Oui,Non
STD_2026_0589,IGGLIA,P3,82.65,Oui,Non
STD_2026_0589,IMTICIA,P3,74.32,Sous condition,Non
STD_2026_0589,ISAIA,P3,79.59,Oui,Non
STD_2026_0589,TEE,P4,54.03,Non,Non
STD_2026_0589,TEH,P4,46.71,Non,Non
STD_2026_0589,CAA,P5,78.31,Oui,Non
STD_2026_0589,DTJA,P5,51.82,Non,Oui
STD_2026_0589,EMP,P5,78.31,Oui,Non
STD_2026_0589,FIC,P5,85.59,Oui,Non
STD_2026_0590,AEE,P1,74.88,Sous condition,Non
STD_2026_0590,IAA,P1,77.44,Oui,Non
STD_2026_0590,PIP,P1,75.16,Oui,Non
STD_2026_0590,EMII,P2,70.98,Sous condition,Non
STD_2026_0590,GCA,P2,65.32,Sous condition,Non
STD_2026_0590,ICMP,P2,76.19,Oui,Non
STD_2026_0590,ESIIA,P3,53.48,Non,Non
STD_2026_0590,IGGLIA,P3,73.21,Sous condition,Non
STD_2026_0590,IMTICIA,P3,77.56,Oui,Non
STD_2026_0590,ISAIA,P3,76.66,Oui,Non
STD_2026_0590,TEE,P4,75.83,Oui,Non
STD_2026_0590,TEH,P4,78.92,Oui,Non
STD_2026_0590,CAA,P5,72.0,Sous condition,Non
STD_2026_0590,DTJA,P5,70.52,Sous condition,Non
STD_2026_0590,EMP,P5,75.95,Oui,Oui
STD_2026_0590,FIC,P5,79.02,Oui,Non
STD_2026_0591,AEE,P1,88.91,Oui,Non
STD_2026_0591,IAA,P1,86.22,Oui,Non
STD_2026_0591,PIP,P1,81.45,Oui,Non
STD_2026_0591,EMII,P2,90.4,Oui,Non
STD_2026_0591,GCA,P2,80.79,Oui,Non
STD_2026_0591,ICMP,P2,89.22,Oui,Non
STD_2026_0591,ESIIA,P3,85.91,Oui,Non
STD_2026_0591,IGGLIA,P3,90.29,Oui,Non
STD_2026_0591,IMTICIA,P3,88.29,Oui,Non
STD_2026_0591,ISAIA,P3,84.28,Oui,Non
STD_2026_0591,TEE,P4,87.82,Oui,Non
STD_2026_0591,TEH,P4,61.97,Non,Non
STD_2026_0591,CAA,P5,82.65,Oui,Non
STD_2026_0591,DTJA,P5,53.71,Non,Non
STD_2026_0591,EMP,P5,87.62,Oui,Non
STD_2026_0591,FIC,P5,89.18,Oui,Oui
STD_2026_0592,AEE,P1,52.57,Non,Oui
STD_2026_0592,IAA,P1,42.18,Non,Non
STD_2026_0592,PIP,P1,52.1,Non,Non
STD_2026_0592,EMII,P2,45.63,Non,Non
STD_2026_0592,GCA,P2,61.86,Non,Non
STD_2026_0592,ICMP,P2,54.0,Non,Non
STD_2026_0592,ESIIA,P3,50.97,Non,Non
STD_2026_0592,IGGLIA,P3,72.79,Sous condition,Non
STD_2026_0592,IMTICIA,P3,71.48,Sous condition,Non
STD_2026_0592,ISAIA,P3,73.08,Sous condition,Non
STD_2026_0592,TEE,P4,83.79,Oui,Non
STD_2026_0592,TEH,P4,79.22,Oui,Non
STD_2026_0592,CAA,P5,77.96,Oui,Non
STD_2026_0592,DTJA,P5,80.76,Oui,Non
STD_2026_0592,EMP,P5,68.51,Sous condition,Non
STD_2026_0592,FIC,P5,81.4,Oui,Non
STD_2026_0593,AEE,P1,62.32,Non,Non
STD_2026_0593,IAA,P1,90.58,Oui,Oui
STD_2026_0593,PIP,P1,65.18,Non,Non
STD_2026_0593,EMII,P2,94.77,Oui,Non
STD_2026_0593,GCA,P2,78.98,Oui,Non
STD_2026_0593,ICMP,P2,91.91,Oui,Non
STD_2026_0593,ESIIA,P3,93.47,Oui,Non
STD_2026_0593,IGGLIA,P3,93.16,Oui,Non
STD_2026_0593,IMTICIA,P3,92.12,Oui,Non
STD_2026_0593,ISAIA,P3,66.87,Non,Non
STD_2026_0593,TEE,P4,70.92,Non,Non
STD_2026_0593,TEH,P4,64.01,Non,Non
STD_2026_0593,CAA,P5,71.37,Non,Non
STD_2026_0593,DTJA,P5,54.02,Non,Non
STD_2026_0593,EMP,P5,68.67,Non,Non
STD_2026_0593,FIC,P5,68.75,Non,Non
STD_2026_0594,AEE,P1,74.78,Sous condition,Non
STD_2026_0594,IAA,P1,47.4,Non,Non
STD_2026_0594,PIP,P1,51.55,Non,Oui
STD_2026_0594,EMII,P2,51.45,Non,Non
STD_2026_0594,GCA,P2,52.79,Non,Non
STD_2026_0594,ICMP,P2,53.16,Non,Non
STD_2026_0594,ESIIA,P3,48.25,Non,Non
STD_2026_0594,IGGLIA,P3,76.69,Oui,Non
STD_2026_0594,IMTICIA,P3,74.17,Sous condition,Non
STD_2026_0594,ISAIA,P3,49.81,Non,Non
STD_2026_0594,TEE,P4,80.59,Oui,Non
STD_2026_0594,TEH,P4,82.57,Oui,Non
STD_2026_0594,CAA,P5,72.46,Sous condition,Non
STD_2026_0594,DTJA,P5,81.02,Oui,Non
STD_2026_0594,EMP,P5,78.11,Oui,Non
STD_2026_0594,FIC,P5,50.8,Non,Non
STD_2026_0595,AEE,P1,84.08,Oui,Non
STD_2026_0595,IAA,P1,52.79,Non,Non
STD_2026_0595,PIP,P1,47.12,Non,Non
STD_2026_0595,EMII,P2,47.87,Non,Oui
STD_2026_0595,GCA,P2,45.18,Non,Non
STD_2026_0595,ICMP,P2,47.55,Non,Non
STD_2026_0595,ESIIA,P3,52.03,Non,Non
STD_2026_0595,IGGLIA,P3,75.23,Oui,Non
STD_2026_0595,IMTICIA,P3,77.8,Oui,Non
STD_2026_0595,ISAIA,P3,53.82,Non,Non
STD_2026_0595,TEE,P4,78.02,Oui,Non
STD_2026_0595,TEH,P4,80.87,Oui,Non
STD_2026_0595,CAA,P5,77.45,Oui,Non
STD_2026_0595,DTJA,P5,78.31,Oui,Non
STD_2026_0595,EMP,P5,75.31,Oui,Non
STD_2026_0595,FIC,P5,50.48,Non,Non
STD_2026_0596,AEE,P1,68.91,Sous condition,Non
STD_2026_0596,IAA,P1,44.09,Non,Non
STD_2026_0596,PIP,P1,45.9,Non,Non
STD_2026_0596,EMII,P2,52.63,Non,Non
STD_2026_0596,GCA,P2,49.43,Non,Oui
STD_2026_0596,ICMP,P2,37.58,Non,Non
STD_2026_0596,ESIIA,P3,51.63,Non,Non
